"postal_code","official_riding_id","official_riding_name","latitude","longitude","city","province"
"J2S7B8",NA,NA,45.625678,-73.00748,"Saint-hyacinthe","QC"
"J2S9B3",NA,NA,45.63493,-72.96641,"Saint-hyacinthe","QC"
"J2T0B7",NA,NA,45.612654,-72.954808,"Saint-hyacinthe","QC"
"J2T6W3",NA,NA,NA,NA,NA,NA
"J2V1V5",NA,NA,NA,NA,NA,NA
"J2W2Y7",NA,NA,45.367702,-73.255902,"Saint-jean-sur-richelieu","QC"
"J2W3E9",NA,NA,45.348367,-73.296897,"Saint-jean-sur-richelieu","QC"
"J2X0A3",NA,NA,45.320751,-73.249145,"Saint-jean-sur-richelieu","QC"
"J2X1H4",NA,NA,45.314093,-73.205257,"Saint-jean-sur-richelieu","QC"
"J2X4C2",NA,NA,45.800137,-73.163301,"Saint-jean-sur-richelieu","QC"
"J2X5E7",NA,NA,45.308625,-73.216319,"Saint-jean-sur-richelieu","QC"
"J2Y1G0",NA,NA,NA,NA,NA,NA
"J2Y1J6",NA,NA,45.315338,-73.339574,"L'acadie","QC"
"J2Y6N6",NA,NA,NA,NA,NA,NA
"J3B0B7",NA,NA,45.273115,-73.247193,"Saint-jean-sur-richelieu","QC"
"J3B0E3",24064,"Saint-Jean",NA,NA,NA,NA
"J3B6Z1",NA,NA,45.308229,-73.251097,"Saint-jean-sur-richelieu","QC"
"J3B6Z8",NA,NA,45.308235,-73.251097,"Saint-jean-sur-richelieu","QC"
"J3C1K8",NA,NA,NA,NA,NA,NA
"J3E0B3",NA,NA,45.604204,-73.316937,"Ste Julie","QC"
"J3E0B7",NA,NA,45.604204,-73.316937,"Ste Julie","QC"
"J3E1X9",NA,NA,45.591946,-73.337242,"Sainte-julie","QC"
"J3E3R9",NA,NA,45.583678,-73.356872,"Sainte-julie","QC"
"J3G0M3",NA,NA,45.586408,-73.219361,"Beloeil","QC"
"J3G8A7",NA,NA,NA,NA,NA,NA
"J3G9K9",NA,NA,NA,NA,NA,NA
"J3H0E1",NA,NA,45.551528,-73.194586,"Mont-saint-hilaire","QC"
"J3H1P7",NA,NA,45.540802,-73.196682,"Otterburn Park","QC"
"J3H6J4",NA,NA,45.55023,-73.194322,"Mont-saint-hilaire","QC"
"J3H6J5",NA,NA,45.550349,-73.193254,"Mont-saint-hilaire","QC"
"J3J1B9",NA,NA,NA,NA,NA,NA
"J3L5J7",NA,NA,45.4305,-73.285781,"Chambly","QC"
"J3L7A8",NA,NA,45.508963,-73.326414,"Carignan","QC"
"J3M0C8",NA,NA,NA,NA,NA,NA
"J3N0A9",NA,NA,45.523745,-73.309038,"Saint-bruno","QC"
"J3N1X7",NA,NA,45.520311,-73.30238,"Saint-basile-le-grand","QC"
"J3P5N8",NA,NA,46.03594,-73.027562,"Sorel-tracy","QC"
"J3P5N9",NA,NA,46.05069,-73.117559,"Sorel-tracy","QC"
"J3R0C5",24054,"Bas-Richelieu—Nicolet—Bécancour",NA,NA,NA,NA
"J3R0J8",24054,"Bas-Richelieu—Nicolet—Bécancour",NA,NA,NA,NA
"J3S1Z9",NA,NA,NA,NA,NA,NA
"J3T1A1",NA,NA,46.233197,-72.611388,"Nicolet","QC"
"J3V5G8",NA,NA,45.519769,-73.348229,"Saint-bruno","QC"
"J3V5V8",NA,NA,45.545065,-73.351799,"St.-bruno","QC"
"J3W1V3",NA,NA,NA,NA,NA,NA
"J3X1T7",NA,NA,45.683841,-73.439528,"Varennes","QC"
"J3X2R5",NA,NA,NA,NA,NA,NA
"J4A1H2",NA,NA,NA,NA,NA,NA
"J4B0E6",24074,"Verchères—Les Patriotes",NA,NA,NA,NA
"J4B5E5",NA,NA,45.611841,-73.445763,"Boucherville","QC"
"J4B5E6",NA,NA,45.607566,-73.453538,"Boucherville","QC"
"J4B8V2",NA,NA,45.59189,-73.417857,"Boucherville","QC"
"J4B9B4",NA,NA,NA,NA,NA,NA
"J4C3E1",NA,NA,NA,NA,NA,NA
"J4G2M1",NA,NA,45.570372,-73.457597,"Longueuil","QC"
"J4H1A8",NA,NA,45.530854,-73.519455,"Longueuil","QC"
"J4J5A2",NA,NA,45.52442,-73.484804,"Longueuil","QC"
"J4K5G6",NA,NA,45.525555,-73.522715,"Longueuil","QC"
"J4N0G7",24035,"Longueuil—Pierre-Boucher",NA,NA,NA,NA
"J4N2P3",NA,NA,NA,NA,NA,NA
"J4P3S8",NA,NA,45.485017,-73.486444,"Saint-lambert","QC"
"J4R2V2",NA,NA,45.501043,-73.496255,"Saint-lambert","QC"
"J4R4C8",NA,NA,NA,NA,NA,NA
"J4S1K2",NA,NA,45.48232,-73.500551,"Saint-lambert","QC"
"J4S1K3",NA,NA,45.482319,-73.50053,"Saint-lambert","QC"
"J4S2E3",NA,NA,NA,NA,NA,NA
"J4S5K8",NA,NA,NA,NA,NA,NA
"J4V6Z4",NA,NA,NA,NA,NA,NA
"J4W1A7",NA,NA,45.462419,-73.492742,"Brossard","QC"
"J4W2H1",NA,NA,45.463218,-73.49503,"Brossard","QC"
"J4W2H4",NA,NA,45.461846,-73.494265,"Brossard","QC"
"J4W3L2",NA,NA,45.462204,-73.494443,"Brossard","QC"
"J4W3N3",NA,NA,NA,NA,NA,NA
"J4W7J5",NA,NA,NA,NA,NA,NA
"J4X1E6",NA,NA,45.438608,-73.490843,"Brossard","QC"
"J4X2A5",NA,NA,45.44846,-73.494592,"Brossard","QC"
"J4X2K3",NA,NA,45.441701,-73.485692,"Brossard","QC"
"J4X2R9",NA,NA,45.442379,-73.480158,"Brossard","QC"
"J4X2S1",NA,NA,45.442723,-73.479686,"Brossard","QC"
"J4X2S2",NA,NA,45.442326,-73.477497,"Brossard","QC"
"J4X2S4",NA,NA,45.444641,-73.47694,"Brossard","QC"
"J4X2S5",NA,NA,45.444222,-73.47609,"Brossard","QC"
"J4X2T9",NA,NA,45.439456,-73.476919,"Brossard","QC"
"J4X2Z8",NA,NA,45.448334,-73.49461,"Brossard","QC"
"J4X3X5",NA,NA,NA,NA,NA,NA
"J4Y0E5",NA,NA,45.434413,-73.449711,"Brossard","QC"
"J4Y0G3",NA,NA,45.523678,-73.605236,"Saint-hubert","QC"
"J4Y0K6",NA,NA,NA,NA,NA,NA
"J4Y1P2",NA,NA,45.455563,-73.45771,"Brossard","QC"
"J4Y1W8",NA,NA,45.453947,-73.457018,"Longueuil","QC"
"J4Y2N3",NA,NA,45.448345,-73.454839,"Brossard","QC"
"J4Y3E3",NA,NA,45.443095,-73.465352,"Brossard","QC"
"J4Y3S8",NA,NA,NA,NA,NA,NA
"J4Z0H2",NA,NA,45.458361,-73.433251,"Brossard","QC"
"J4Z0H3",NA,NA,NA,NA,NA,NA
"J4Z1Z6",NA,NA,45.469318,-73.451777,"Brossard","QC"
"J4Z3G4",NA,NA,45.472074,-73.439199,"Brossard","QC"
"J4Z3R5",NA,NA,45.468325,-73.438641,"Brossard","QC"
"J5A2G4",NA,NA,45.374273,-73.575942,"Saint-constant","QC"
"J5C1Y8",NA,NA,45.392829,-73.55129,"Sainte-catherine","QC"
"J5J0H2",NA,NA,NA,NA,NA,NA
"J5J2V9",NA,NA,45.860367,-73.885873,"Sainte-sophie","QC"
"J5K1M3",NA,NA,45.757376,-74.088209,"Saint-colomban","QC"
"J5L2A2",NA,NA,45.793288,-74.058577,"Saint-jérôme","QC"
"J5L2S7",NA,NA,45.797598,-74.048826,"Saint-jérôme","QC"
"J5M0C6",NA,NA,45.814538,-73.737171,"Saint-lin-laurentides","QC"
"J5M1W6",NA,NA,45.880646,-73.879693,"Saint-lin-laurentides","QC"
"J5M2K9",NA,NA,45.809572,-73.728402,"Saint-lin-laurentides","QC"
"J5M2V6",NA,NA,45.866349,-73.757178,"Saint-lin-laurentides","QC"
"J5M2V9",NA,NA,45.849381,-73.75132,"Saint-lin-laurentides","QC"
"J5R0E3",NA,NA,45.394507,-73.498739,"La Prairie","QC"
"J5R0L1",24011,"Brossard—La Prairie",NA,NA,NA,NA
"J5R4B7",NA,NA,45.383676,-73.510632,"Candiac","QC"
"J5R4B8",NA,NA,45.383727,-73.511121,"Candiac","QC"
"J5R4H3",NA,NA,45.394458,-73.531121,"Candiac","QC"
"J5R5R3",NA,NA,45.388683,-73.503066,"Candiac","QC"
"J5R5R4",NA,NA,45.389123,-73.502797,"Candiac","QC"
"J5R6W8",NA,NA,45.39603,-73.48159,"La Prairie","QC"
"J5R6X8",NA,NA,45.384331,-73.489477,"Candiac","QC"
"J5R8B6",NA,NA,NA,NA,NA,NA
"J5T1G3",NA,NA,45.873933,-73.285764,"Saint-antoine-de-lavaltrie","QC"
"J5T4A9",NA,NA,45.881086,-73.280891,"Lavaltrie","QC"
"J5V2L6",NA,NA,46.256225,-72.942062,"Louiseville","QC"
"J5V4A9",NA,NA,NA,NA,NA,NA
"J5W0P3",NA,NA,NA,NA,NA,NA
"J5W4M9",NA,NA,45.785223,-73.434852,"L'assomption","QC"
"J5W4R9",NA,NA,45.889878,-73.429737,"L'assomption","QC"
"J5W4S1",NA,NA,45.897996,-73.431592,"L'assomption","QC"
"J5Z1R4",NA,NA,45.730609,-73.484525,"Le Gardeur","QC"
"J5Z1Z1",NA,NA,45.725756,-73.487219,"Charlemagne","QC"
"J6A1K9",NA,NA,45.728948,-73.471455,"Repentigny","QC"
"J6A1L2",NA,NA,45.731048,-73.469561,"Repentigny","QC"
"J6A1P8",NA,NA,45.727183,-73.470599,"Repentigny","QC"
"J6A3K8",NA,NA,45.723425,-73.470326,"Repentigny","QC"
"J6A3N9",NA,NA,45.725021,-73.469211,"Repentigny","QC"
"J6A3V4",NA,NA,45.727486,-73.460606,"Repentigny","QC"
"J6A4E6",NA,NA,45.733873,-73.454229,"Repentigny","QC"
"J6A4J5",NA,NA,45.735703,-73.452517,"Repentigny","QC"
"J6A6C7",NA,NA,45.741715,-73.472229,"Repentigny","QC"
"J6A7S1",NA,NA,45.758373,-73.456378,"Repentigny","QC"
"J6A8L4",NA,NA,45.752248,-73.45476,"Repentigny","QC"
"J6E0G8",NA,NA,46.000387,-73.425148,"Joliette","QC"
"J6E0H6",24025,"Joliette",NA,NA,NA,NA
"J6E6H6",NA,NA,46.03624,-73.44199,"Joliette","QC"
"J6H5H2",NA,NA,NA,NA,NA,NA
"J6J5X2",NA,NA,45.358254,-73.75668,"Châteauguay","QC"
"J6N0E2",NA,NA,NA,NA,NA,NA
"J6N0L1",NA,NA,NA,NA,NA,NA
"J6P2M6",NA,NA,NA,NA,NA,NA
"J6R2K6",NA,NA,45.306923,-73.750601,"Mercier","QC"
"J6R3X8",NA,NA,NA,NA,NA,NA
"J6R4B8",NA,NA,NA,NA,NA,NA
"J6S0G7",NA,NA,45.257256,-74.129009,"Salaberry-de-valleyfield","QC"
"J6S1B2",NA,NA,45.276056,-74.138123,"Valleyfield","QC"
"J6S4V5",NA,NA,45.256513,-74.128617,"Salaberry-de-valleyfield","QC"
"J6S5P1",NA,NA,45.264082,-74.126177,"Salaberry-de-valleyfield","QC"
"J6T0A6",NA,NA,45.238293,-74.117335,"Salaberry-de-valleyfield","QC"
"J6V0C3",24043,"Montcalm",NA,NA,NA,NA
"J6W3T9",NA,NA,45.70285,-73.642928,"Terrebonne","QC"
"J6Z4X2",NA,NA,45.681368,-73.773797,"Bois-des-filion","QC"
"J7A1C9",NA,NA,45.634099,-73.790487,"Rosemère","QC"
"J7A1S3",NA,NA,45.632357,-73.802538,"Rosemère","QC"
"J7A2T4",NA,NA,45.637268,-73.800803,"Rosemère","QC"
"J7A4C2",NA,NA,45.630006,-73.798798,"Rosemère","QC"
"J7A4M1",NA,NA,45.62074,-73.811579,"Rosemère","QC"
"J7A4N3",NA,NA,45.650212,-73.790897,"Rosemère","QC"
"J7B8E1",NA,NA,NA,NA,NA,NA
"J7C0L2",NA,NA,NA,NA,NA,NA
"J7E3Z9",NA,NA,45.648162,-73.853439,"Sainte-thérèse","QC"
"J7G0A1",NA,NA,45.616352,-73.82711,"Boisbriand","QC"
"J7H0C8",NA,NA,45.627213,-73.85407,"Boisbriand","QC"
"J7J2S3",NA,NA,NA,NA,NA,NA
"J7K3K0",NA,NA,NA,NA,NA,NA
"J7K4C7",NA,NA,45.738802,-73.620223,"Mascouche","QC"
"J7N1H7",NA,NA,45.71576,-74.091773,"Mirabel","QC"
"J7N2X4",NA,NA,45.65155,-74.071172,"Mirabel","QC"
"J7N2Y9",NA,NA,45.60901,-74.184174,"Mirabel","QC"
"J7R1W7",NA,NA,45.5508,-73.892126,"Saint-eustache","QC"
"J7R5B2",NA,NA,45.570065,-73.910786,"Saint-eustache","QC"
"J7R6B1",NA,NA,45.558243,-73.925498,"Saint-eustache","QC"
"J7S2N7",NA,NA,NA,NA,NA,NA
"J7V0E9",NA,NA,45.385764,-74.036211,"Vaudreuil-dorion","QC"
"J7V0L5",24073,"Vaudreuil-Soulanges",NA,NA,NA,NA
"J7V1G0",NA,NA,NA,NA,NA,NA
"J7V1G3",NA,NA,45.404775,-74.020185,"Vaudreuil-dorion","QC"
"J7V2G5",NA,NA,45.35594,-73.93106,"Notre-dame-de-l'île-perrot","QC"
"J7V7R9",NA,NA,45.382458,-74.031152,"Vaudreuil-dorion","QC"
"J7V8P0",NA,NA,NA,NA,NA,NA
"J7V8W1",NA,NA,45.40848,-74.035643,"Vaudreuil-dorion","QC"
"J7V9L5",NA,NA,45.408055,-74.035448,"Vaudreuil-dorion","QC"
"J7V9V3",NA,NA,45.390809,-73.954035,"L'île-perrot","QC"
"J7W0B5",NA,NA,45.382733,-73.973241,"Pincourt","QC"
"J7W0B8",NA,NA,45.363651,-73.982153,"Pincourt","QC"
"J7Y3P3",NA,NA,45.756858,-74.020916,"Saint-jérôme","QC"
"J7Y5H3",NA,NA,45.808291,-73.986334,"Saint-jérôme","QC"
"J7Y8J8",NA,NA,NA,NA,NA,NA
"J7Z0G5",NA,NA,NA,NA,NA,NA
"J7Z5T5",NA,NA,45.864285,-74.02585,"Saint-jerome","QC"
"J7Z7A1",NA,NA,45.770394,-73.988157,"Saint-jérôme","QC"
"J7Z7N5",NA,NA,45.771313,-74.020511,"Saint-jérôme","QC"
"J8A3P4",NA,NA,45.89078,-74.021398,"Saint-hippolyte","QC"
"J8C3A3",NA,NA,46.048927,-74.287385,"Sainte-agathe-des-monts","QC"
"J8E1A1",NA,NA,46.121184,-74.585976,"Mont-tremblant","QC"
"J8E1B1",NA,NA,46.201434,-74.600347,"Mont-tremblant","QC"
"J8E2A5",NA,NA,46.08848,-74.60956,"Mont-tremblant","QC"
"J8E2W3",NA,NA,46.121842,-74.592129,"Mont-tremblant","QC"
"J8E4E2",NA,NA,NA,NA,NA,NA
"J8G1T2",NA,NA,45.603621,-74.531799,"Brownsburg-chatham","QC"
"J8G1T5",NA,NA,45.599238,-74.490975,"Brownsburg-chatham","QC"
"J8G4S6",NA,NA,NA,NA,NA,NA
"J8H3X3",NA,NA,45.655299,-74.333076,"Lachute","QC"
"J8H3X5",NA,NA,45.656451,-74.334792,"Lachute","QC"
"J8H4P3",NA,NA,45.632747,-74.268043,"Lachute","QC"
"J8J2H1",NA,NA,NA,NA,NA,NA
"J8J2W1",NA,NA,NA,NA,NA,NA
"J8J2X4",NA,NA,NA,NA,NA,NA
"J8L1A1",NA,NA,45.518736,-75.565057,"Gatineau","QC"
"J8L2C6",NA,NA,45.555543,-75.435441,"Gatineau","QC"
"J8L4J2",NA,NA,45.705123,-75.31936,"Buckingham","QC"
"J8M7V5",NA,NA,NA,NA,NA,NA
"J8N7X1",NA,NA,45.606998,-75.593351,"Val-des-monts","QC"
"J8P6J2",NA,NA,45.39769,-75.813332,"Gatineau","QC"
"J8P6J3",NA,NA,45.486766,-75.641816,"Gatineau","QC"
"J8P7G7",NA,NA,45.508696,-75.570493,"Gatineau","QC"
"J8P7L5",NA,NA,45.486777,-75.641816,"Gatineau","QC"
"J8P8B5",NA,NA,45.487095,-75.748833,"Gatineau","QC"
"J8T2T1",NA,NA,45.482362,-75.665442,"Gatineau","QC"
"J8T4Y6",NA,NA,45.521224,-75.71752,"Gatineau","QC"
"J8V3E8",NA,NA,45.564583,-75.773674,"Cantley","QC"
"J8V3E9",NA,NA,45.564945,-75.768799,"Cantley","QC"
"J8V4E8",NA,NA,45.492879,-75.740932,"Gatineau","QC"
"J8V4V4",NA,NA,NA,NA,NA,NA
"J8X0B2",NA,NA,45.435477,-75.709033,"Gatineau","QC"
"J8X1C0",NA,NA,NA,NA,NA,NA
"J8X3X5",NA,NA,45.423898,-75.730005,"Hull","QC"
"J8X3Z1",NA,NA,45.427312,-75.709979,"Hull","QC"
"J8X3Z4",NA,NA,45.427314,-75.709979,"Hull","QC"
"J8X4W9",NA,NA,NA,NA,NA,NA
"J8Y6P1",NA,NA,45.436135,-75.73519,"Gatineau","QC"
"J8Y7Y5",NA,NA,NA,NA,NA,NA
"J8Z2M2",NA,NA,45.476804,-75.70035,"Hull","QC"
"J8Z3M0",NA,NA,NA,NA,NA,NA
"J8Z8H4",NA,NA,NA,NA,NA,NA
"J9A0B5",NA,NA,NA,NA,NA,NA
"J9A3Y7",NA,NA,NA,NA,NA,NA
"J9B1A1",NA,NA,45.56104,-75.850267,"Chelsea","QC"
"J9B4N3",NA,NA,NA,NA,NA,NA
"J9E3B4",NA,NA,46.363848,-76.007136,"Maniwaki","QC"
"J9E3C9",NA,NA,46.362981,-76.013513,"Maniwaki","QC"
"J9E3G9",NA,NA,46.372402,-75.97363,"Maniwaki","QC"
"J9E3K6",NA,NA,46.383113,-75.95663,"Maniwaki","QC"
"J9H0C8",24023,"Hull—Aylmer",NA,NA,NA,NA
"J9H2M9",NA,NA,45.390689,-75.83244,"Gatineau","QC"
"J9H5E6",NA,NA,45.451483,-75.88311,"Aylmer","QC"
"J9H7L7",NA,NA,45.383704,-75.830726,"Gatineau","QC"
"J9J0K7",NA,NA,45.404776,-75.803133,"Gatineau","QC"
"J9J0R9",NA,NA,NA,NA,NA,NA
"J9J0S2",24023,"Hull—Aylmer",NA,NA,NA,NA
"J9J0V2",24023,"Hull—Aylmer",NA,NA,NA,NA
"J9J0Z7",24023,"Hull—Aylmer",NA,NA,NA,NA
"J9J0Z9",NA,NA,NA,NA,NA,NA
"J9J1K7",NA,NA,NA,NA,NA,NA
"J9J1N4",NA,NA,NA,NA,NA,NA
"J9J1X1",NA,NA,45.413126,-75.842411,"Gatineau","QC"
"J9L1A0",NA,NA,NA,NA,NA,NA
"J9L3G9",NA,NA,46.548291,-75.498058,"Mont-laurier","QC"
"J9L3N7",NA,NA,46.560648,-75.718095,"Mont-laurier","QC"
"J9L3P4",NA,NA,46.549,-75.50124,"Mont-laurier","QC"
"J9M6Y4",NA,NA,NA,NA,NA,NA
"J9N1P6",NA,NA,NA,NA,NA,NA
"J9P0G5",NA,NA,48.077389,-77.789986,"Val-d'or","QC"
"J9P4N9",NA,NA,48.08967,-77.819951,"Val-d'or","QC"
"J9P4P3",NA,NA,48.115102,-77.79436,"Val-d'or","QC"
"J9P4P5",NA,NA,48.100392,-77.806859,"Val-d'or","QC"
"J9P4P8",NA,NA,48.100499,-77.796506,"Val-d'or","QC"
"J9P5Y8",NA,NA,48.10303,-77.785725,"Val-d'or","QC"
"J9S1H0",NA,NA,NA,NA,NA,NA
"J9T3A6",NA,NA,48.567569,-78.125139,"Amos","QC"
"J9T3A8",NA,NA,48.617064,-78.238202,"Amos","QC"
"J9V2E9",NA,NA,47.332159,-79.441084,"Ville-marie","QC"
"J9W2G8",NA,NA,NA,NA,NA,NA
"J9X5A1",NA,NA,48.237023,-79.027364,"Rouyn-noranda","QC"
"J9X5A3",NA,NA,48.307058,-79.027993,"Rouyn-noranda","QC"
"J9X5A4",NA,NA,48.246014,-79.018665,"Rouyn-noranda","QC"
"J9X5B1",NA,NA,48.24702,-79.020566,"Rouyn-noranda","QC"
"J9X5B7",NA,NA,48.205579,-78.901402,"Mcwatters","QC"
"J9X6B4",NA,NA,48.283985,-79.034867,"Rouyn-noranda","QC"
"J9X6Z6",NA,NA,48.233084,-79.027456,"Rouyn-noranda","QC"
"J9X9X9",NA,NA,NA,NA,NA,NA
"J9Y1B2",NA,NA,48.199703,-79.045543,"Rouyn-noranda","QC"
"J9Y1C8",NA,NA,48.19283,-79.038344,"Rouyn-noranda","QC"
"J9Y1E6",NA,NA,48.173389,-79.074275,"Rouyn-noranda","QC"
"J9Y1E7",NA,NA,48.170329,-79.001311,"Rouyn-noranda","QC"
"J9Y1K4",NA,NA,48.16262,-79.111181,"Rouyn-noranda","QC"
"J9Y1T2",NA,NA,48.176573,-79.134699,"Rouyn-noranda","QC"
"J9Z2X4",NA,NA,48.797014,-79.215609,"La Sarre","QC"
"J9Z3H8",NA,NA,48.773792,-79.217761,"La Sarre","QC"
"K0A1W4",NA,NA,NA,NA,NA,NA
"K0A2B0",NA,NA,45.282524,-75.761526,"Ottawa","ON"
"K0A2N0",NA,NA,45.180532,-75.6951,"Casselman","ON"
"K0A4S6",NA,NA,NA,NA,NA,NA
"K0B1W0",NA,NA,45.277202,-75.273931,"Cambridge","ON"
"K0B3W6",NA,NA,NA,NA,NA,NA
"K0H1X1",NA,NA,NA,NA,NA,NA
"K0H2J6",NA,NA,NA,NA,NA,NA
"K0H2S9",NA,NA,NA,NA,NA,NA
"K0J1B2",NA,NA,NA,NA,NA,NA
"K0J1P1",NA,NA,NA,NA,NA,NA
"K0K1M6",NA,NA,NA,NA,NA,NA
"K0K3S0",NA,NA,44.144651,-77.444656,"Tweed","ON"
"K0K3W0",NA,NA,44.107719,-77.533173,"Astra","ON"
"K0K5M6",NA,NA,NA,NA,NA,NA
"K0L1X0",NA,NA,44.733713,-78.065886,"Harcourt","ON"
"K0M1Y6",NA,NA,NA,NA,NA,NA
"K0N2T0",NA,NA,NA,NA,NA,NA
"K0P1K0",NA,NA,NA,NA,NA,NA
"K0S1T0",NA,NA,NA,NA,NA,NA
"K0T1T0",NA,NA,45.488616,-77.073511,"Eganville","ON"
"K0V4J8",NA,NA,NA,NA,NA,NA
"K0X3G0",NA,NA,NA,NA,NA,NA
"K1A0A2",NA,NA,45.433594,-75.695529,"Ottawa","ON"
"K1A0A6",NA,NA,45.419643,-75.698621,"Ottawa","ON"
"K1A0A9",NA,NA,45.424512,-75.698029,"Ottawa","ON"
"K1A0E1",NA,NA,NA,NA,NA,NA
"K1A0H4",NA,NA,45.425949,-75.722488,"Hull","ON"
"K1A0H5",NA,NA,45.420841,-75.700859,"Ottawa","ON"
"K1A0J2",NA,NA,45.427382,-75.711838,"Gatineau","QC"
"K1A0T6",NA,NA,45.408304,-75.733625,"Ottawa","ON"
"K1A1A0",NA,NA,NA,NA,NA,NA
"K1A1R7",NA,NA,NA,NA,NA,NA
"K1A1V6",NA,NA,NA,NA,NA,NA
"K1A1Y2",NA,NA,NA,NA,NA,NA
"K1A2B7",NA,NA,NA,NA,NA,NA
"K1A2C2",NA,NA,NA,NA,NA,NA
"K1A2K4",NA,NA,NA,NA,NA,NA
"K1A2R3",NA,NA,NA,NA,NA,NA
"K1A2S8",NA,NA,NA,NA,NA,NA
"K1A3S5",NA,NA,NA,NA,NA,NA
"K1A3Z9",NA,NA,NA,NA,NA,NA
"K1A4V6",NA,NA,NA,NA,NA,NA
"K1A5B8",NA,NA,NA,NA,NA,NA
"K1A6G1",NA,NA,NA,NA,NA,NA
"K1B0B1",NA,NA,NA,NA,NA,NA
"K1B1R0",NA,NA,NA,NA,NA,NA
"K1B4R1",NA,NA,45.426189,-75.601146,"Gloucester","ON"
"K1B7B3",NA,NA,NA,NA,NA,NA
"K1B9C7",NA,NA,NA,NA,NA,NA
"K1C0B6",NA,NA,NA,NA,NA,NA
"K1C1S9",NA,NA,45.20145,-75.584604,"Orleans","ON"
"K1C2W1",NA,NA,45.476456,-75.53589,"Orleans","ON"
"K1C4G3",NA,NA,45.465781,-75.522527,"Ottawa","ON"
"K1C5L1",NA,NA,45.47881,-75.523263,"Orléans","ON"
"K1C5L2",NA,NA,45.47899,-75.523578,"Orléans","ON"
"K1C6T1",NA,NA,45.451849,-75.529673,"Orléans","ON"
"K1C7K1",NA,NA,45.452614,-75.531579,"Orléans","ON"
"K1C7P9",NA,NA,45.460522,-75.538783,"Orléans","ON"
"K1C7X1",NA,NA,NA,NA,NA,NA
"K1C8G1",NA,NA,NA,NA,NA,NA
"K1C9M5",NA,NA,NA,NA,NA,NA
"K1E0A3",NA,NA,NA,NA,NA,NA
"K1E3W1",NA,NA,45.481805,-75.507707,"Orléans","ON"
"K1G3H6",NA,NA,45.415411,-75.639105,"Ottawa","ON"
"K1G3J1",NA,NA,45.341049,-75.794165,"Ottawa","ON"
"K1G3J2",NA,NA,45.457144,-75.656272,"Ottawa","ON"
"K1G3P4",NA,NA,45.409857,-75.657348,"Ottawa","ON"
"K1G3V2",NA,NA,45.415449,-75.639105,"Ottawa","ON"
"K1G4B2",NA,NA,45.357206,-75.549547,"Ottawa","ON"
"K1G4C7",NA,NA,45.407413,-75.649535,"Ottawa","ON"
"K1G5C1",NA,NA,45.36865,-75.617393,"Ottawa","ON"
"K1G5G7",NA,NA,45.385983,-75.616171,"Ottawa","ON"
"K1G5K9",NA,NA,45.40003,-75.623969,"Ottawa","ON"
"K1G5L7",NA,NA,45.341052,-75.794165,"Ottawa","ON"
"K1G5R3",NA,NA,45.366416,-75.619189,"Ottawa","ON"
"K1G5R4",NA,NA,45.366258,-75.619017,"Ottawa","ON"
"K1G5R5",NA,NA,45.366512,-75.618722,"Ottawa","ON"
"K1G6P1",NA,NA,45.406952,-75.65073,"Ottawa","ON"
"K1G6P2",NA,NA,45.408898,-75.65206,"Ottawa","ON"
"K1G7W8",NA,NA,NA,NA,NA,NA
"K1G9T4",NA,NA,NA,NA,NA,NA
"K1G9Z9",NA,NA,NA,NA,NA,NA
"K1H1A1",NA,NA,45.386696,-75.679404,"Ottawa","ON"
"K1H3Y8",NA,NA,NA,NA,NA,NA
"K1H8J6",NA,NA,45.388497,-75.648765,"Ottawa","ON"
"K1J0A3",NA,NA,45.425913,-75.627858,"Ottawa","ON"
"K1J0B1",NA,NA,45.431896,-75.633942,"Ottawa","ON"
"K1J0B4",NA,NA,NA,NA,NA,NA
"K1J1E4",NA,NA,45.445975,-75.599223,"Gloucester","ON"
"K1J1G0",NA,NA,NA,NA,NA,NA
"K1J1G2",NA,NA,45.435198,-75.604403,"Gloucester","ON"
"K1J3R6",NA,NA,NA,NA,NA,NA
"K1J9H7",NA,NA,45.458019,-75.581903,"Gloucester","ON"
"K1J9M7",NA,NA,45.450134,-75.592781,"Gloucester","ON"
"K1K2J2",NA,NA,45.439338,-75.650454,"Ottawa","ON"
"K1K2T8",NA,NA,45.454477,-75.649228,"Vanier","ON"
"K1K3X5",NA,NA,45.437198,-75.644557,"Ottawa","ON"
"K1K4G2",NA,NA,45.443115,-75.624654,"Ottawa","ON"
"K1K4H5",NA,NA,45.454703,-75.64908,"Ottawa","ON"
"K1K4J2",NA,NA,45.442047,-75.645197,"Ottawa","ON"
"K1K4J3",NA,NA,45.442048,-75.645197,"Ottawa","ON"
"K1K4K4",NA,NA,45.441977,-75.645134,"Ottawa","ON"
"K1K4K5",NA,NA,45.453972,-75.650961,"Ottawa","ON"
"K1K7N8",NA,NA,NA,NA,NA,NA
"K1L0A2",NA,NA,45.437621,-75.66959,"Vanier","ON"
"K1L0A3",NA,NA,45.437584,-75.670169,"Ottawa","ON"
"K1L0A5",NA,NA,45.433833,-75.670995,"Vanier","ON"
"K1L0A9",NA,NA,45.438506,-75.67126,"Ottawa","ON"
"K1L1L0",NA,NA,NA,NA,NA,NA
"K1L7W2",NA,NA,45.431146,-75.665587,"Vanier","ON"
"K1L8B9",NA,NA,45.431616,-75.669393,"Vanier","ON"
